rank	ensembl_id	hgnc_symbol	description	chromosome_name	band	strand	start_position	end_position	average_log2fc	combined_p
2860	ENSG00000197063	MAFG	v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog G [Source:HGNC Symbol;Acc:HGNC:6781]	17	q25.3	-1	81918270	81927714	0.587760577	0.000180443
2861	ENSG00000113595	TRIM23	tripartite motif containing 23 [Source:HGNC Symbol;Acc:HGNC:660]	5	q12.3	-1	65589680	65625975	0.71503511	0.000182851
2862	ENSG00000099783	HNRNPM	heterogeneous nuclear ribonucleoprotein M [Source:HGNC Symbol;Acc:HGNC:5046]	19	p13.2	1	8444767	8489114	-0.918730501	0.000183009
2863	ENSG00000104368	PLAT	"plasminogen activator, tissue [Source:HGNC Symbol;Acc:HGNC:9051]"	8	p11.21	-1	42175233	42207724	1.03065194	0.000184653
2864	ENSG00000169403	PTAFR	platelet-activating factor receptor [Source:HGNC Symbol;Acc:HGNC:9582]	1	p35.3	-1	28147166	28193936	0.753531424	0.000184672
2865	ENSG00000238105	GOLGA2P5	golgin A2 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:25315]	12	q23.1	-1	100156357	100173659	-0.52718857	0.000184672
2866	ENSG00000227781	NA	NA	NA	NA	NA	NA	NA	-0.422160203	0.000185773
2867	ENSG00000197857	ZNF44	zinc finger protein 44 [Source:HGNC Symbol;Acc:HGNC:13110]	19	p13.2	-1	12224686	12294887	0.792153142	0.000185821
2868	ENSG00000112308	C6orf62	chromosome 6 open reading frame 62 [Source:HGNC Symbol;Acc:HGNC:20998]	6	p22.3	-1	24704861	24720836	-0.839308437	0.000185875
2869	ENSG00000137273	FOXF2	forkhead box F2 [Source:HGNC Symbol;Acc:HGNC:3810]	6	p25.3	1	1389834	1395597	1.542843813	0.000190745
2870	ENSG00000198642	KLHL9	kelch-like family member 9 [Source:HGNC Symbol;Acc:HGNC:18732]	9	p21.3	-1	21329671	21335380	0.496141281	0.000190804
2871	ENSG00000141564	RPTOR	"regulatory associated protein of MTOR, complex 1 [Source:HGNC Symbol;Acc:HGNC:30287]"	17	q25.3	1	80544819	80966371	-0.756176923	0.000190893
2872	ENSG00000157107	FCHO2	FCH domain only 2 [Source:HGNC Symbol;Acc:HGNC:25180]	5	q13.2	1	72955981	73090522	-0.475287943	0.000191357
2873	ENSG00000102743	SLC25A15	solute carrier family 25 (mitochondrial carrier; ornithine transporter) member 15 [Source:HGNC Symbol;Acc:HGNC:10985]	13	q14.11	1	40789412	40810111	-0.71438953	0.000192404
2874	ENSG00000130988	RGN	regucalcin [Source:HGNC Symbol;Acc:HGNC:9989]	X	p11.3	1	47078355	47093314	0.732813934	0.000192423
2875	ENSG00000183624	HMCES	"5-hydroxymethylcytosine (hmC) binding, ES cell-specific [Source:HGNC Symbol;Acc:HGNC:24446]"	3	q21.3	1	129278828	129306186	-0.573652195	0.000192841
2876	ENSG00000167766	ZNF83	zinc finger protein 83 [Source:HGNC Symbol;Acc:HGNC:13158]	19	q13.41	-1	52594060	52690496	-0.672102386	0.000193853
2877	ENSG00000168743	NPNT	nephronectin [Source:HGNC Symbol;Acc:HGNC:27405]	4	q24	1	105894775	106004027	-0.498426776	0.000194752
2878	ENSG00000122679	RAMP3	receptor (G protein-coupled) activity modifying protein 3 [Source:HGNC Symbol;Acc:HGNC:9845]	7	p13	1	45157791	45186302	0.772357612	0.000194836
2879	ENSG00000239819	IGKV1D-8	immunoglobulin kappa variable 1D-8 [Source:HGNC Symbol;Acc:HGNC:5759]	2	p11.2	1	90220727	90221384	0.4303263	0.000194921
2880	ENSG00000165443	PHYHIPL	phytanoyl-CoA 2-hydroxylase interacting protein-like [Source:HGNC Symbol;Acc:HGNC:29378]	10	q21.1	1	59176590	59247774	-0.615561767	0.000198372
2881	ENSG00000050767	COL23A1	"collagen, type XXIII, alpha 1 [Source:HGNC Symbol;Acc:HGNC:22990]"	5	q35.3	-1	178237618	178590555	-0.719828429	0.00019876
2882	ENSG00000146909	NOM1	nucleolar protein with MIF4G domain 1 [Source:HGNC Symbol;Acc:HGNC:13244]	7	q36.3	1	156949723	156973182	0.432009125	0.00019876
2883	ENSG00000119333	WDR34	WD repeat domain 34 [Source:HGNC Symbol;Acc:HGNC:28296]	9	q34.11	-1	128633661	128656787	-0.521196219	0.000199923
2884	ENSG00000155099	TMEM55A	transmembrane protein 55A [Source:HGNC Symbol;Acc:HGNC:25452]	8	q21.3	-1	90993796	91041064	0.584000995	0.000203299
2885	ENSG00000067445	TRO	trophinin [Source:HGNC Symbol;Acc:HGNC:12326]	X	p11.21	1	54920462	54931431	-0.675771615	0.000203394
2886	ENSG00000138669	PRKG2	"protein kinase, cGMP-dependent, type II [Source:HGNC Symbol;Acc:HGNC:9416]"	4	q21.21	-1	81087370	81215117	1.026734726	0.000203394
2887	ENSG00000154316	TDH	L-threonine dehydrogenase (pseudogene) [Source:HGNC Symbol;Acc:HGNC:15547]	8	p23.1	1	11339637	11368452	-0.522689856	0.000204256
2888	ENSG00000133895	MEN1	multiple endocrine neoplasia I [Source:HGNC Symbol;Acc:HGNC:7010]	11	q13.1	-1	64803510	64811294	-0.562478092	0.000206195
2889	ENSG00000095739	BAMBI	BMP and activin membrane-bound inhibitor [Source:HGNC Symbol;Acc:HGNC:30251]	10	p12.1	1	28677342	28682939	1.070776488	0.000207399
2890	ENSG00000197555	SIPA1L1	signal-induced proliferation-associated 1 like 1 [Source:HGNC Symbol;Acc:HGNC:20284]	14	q24.2	1	71320449	71741229	-0.657971549	0.000207932
2891	ENSG00000163820	FYCO1	FYVE and coiled-coil domain containing 1 [Source:HGNC Symbol;Acc:HGNC:14673]	3	p21.31	-1	45917899	45995824	-0.536133789	0.000210862
2892	ENSG00000048828	FAM120A	family with sequence similarity 120A [Source:HGNC Symbol;Acc:HGNC:13247]	9	q22.31	1	93451722	93566107	-0.401692316	0.000212236
2893	ENSG00000102081	FMR1	fragile X mental retardation 1 [Source:HGNC Symbol;Acc:HGNC:3775]	X	q27.3	1	147911951	147951125	0.406712515	0.000212236
2894	ENSG00000167118	URM1	ubiquitin related modifier 1 [Source:HGNC Symbol;Acc:HGNC:28378]	9	q34.11	1	128371319	128392016	0.481713272	0.00021338
2895	ENSG00000271646			4	q35.1	1	184474802	184477304	-0.52788612	0.000213423
2896	ENSG00000197273	GUCA2A	guanylate cyclase activator 2A (guanylin) [Source:HGNC Symbol;Acc:HGNC:4682]	1	p34.2	-1	42162691	42164718	0.929792758	0.000216835
2897	ENSG00000134575	ACP2	"acid phosphatase 2, lysosomal [Source:HGNC Symbol;Acc:HGNC:123]"	11	p11.2	-1	47239302	47248906	0.591373746	0.00021733
2898	ENSG00000130021	HDHD1	haloacid dehalogenase-like hydrolase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16818]	X	p22.31	-1	7048920	7148190	-0.39162491	0.000217438
2899	ENSG00000158669	AGPAT6	1-acylglycerol-3-phosphate O-acyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:20880]	8	p11.21	1	41577187	41625001	-0.500281571	0.000220468
2900	ENSG00000170265	ZNF282	zinc finger protein 282 [Source:HGNC Symbol;Acc:HGNC:13076]	7	q36.1	1	149195485	149226248	-0.563628958	0.000220754
2901	ENSG00000185963	BICD2	bicaudal D homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:17208]	9	q22.31	-1	92711363	92764812	0.696855925	0.000220754
2902	ENSG00000111728	ST8SIA1	"ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:10869]"	12	p12.1	-1	22063773	22437041	0.785174436	0.000221295
2903	ENSG00000134815	DHX34	DEAH (Asp-Glu-Ala-His) box polypeptide 34 [Source:HGNC Symbol;Acc:HGNC:16719]	19	q13.32	1	47349281	47382704	-0.573826036	0.000221735
2904	ENSG00000136717	BIN1	bridging integrator 1 [Source:HGNC Symbol;Acc:HGNC:1052]	2	q14.3	-1	127048027	127107355	0.488052964	0.000221891
2905	ENSG00000229809	ZNF688	zinc finger protein 688 [Source:HGNC Symbol;Acc:HGNC:30489]	16	p11.2	-1	30569346	30572734	-0.680972101	0.000222115
2906	ENSG00000153187	HNRNPU	heterogeneous nuclear ribonucleoprotein U (scaffold attachment factor A) [Source:HGNC Symbol;Acc:HGNC:5048]	1	q44	-1	244851166	244864542	0.708974854	0.00022235
2907	ENSG00000203778	FAM229B	"family with sequence similarity 229, member B [Source:HGNC Symbol;Acc:HGNC:33858]"	6	q21	1	112087599	112102790	0.584961802	0.000222376
2908	ENSG00000171858	RPS21	ribosomal protein S21 [Source:HGNC Symbol;Acc:HGNC:10409]	20	q13.33	1	62387116	62388520	-0.617284172	0.000223024
2909	ENSG00000173276	ZBTB21	zinc finger and BTB domain containing 21 [Source:HGNC Symbol;Acc:HGNC:13083]	21	q22.3	-1	41986831	42010387	-0.628677325	0.00022379
2910	ENSG00000127129	EDN2	endothelin 2 [Source:HGNC Symbol;Acc:HGNC:3177]	1	p34.2	-1	41478775	41484673	-0.473874463	0.000224035
2911	ENSG00000070961	ATP2B1	"ATPase, Ca++ transporting, plasma membrane 1 [Source:HGNC Symbol;Acc:HGNC:814]"	12	q21.33	-1	89588049	89709300	-0.664017713	0.00022674
2912	ENSG00000067182	TNFRSF1A	"tumor necrosis factor receptor superfamily, member 1A [Source:HGNC Symbol;Acc:HGNC:11916]"	12	p13.31	-1	6328757	6342114	0.446248397	0.000227907
2913	ENSG00000066427	ATXN3	ataxin 3 [Source:HGNC Symbol;Acc:HGNC:7106]	14	q32.12	-1	92038652	92106621	0.463113581	0.000229429
2914	ENSG00000114735	HEMK1	HemK methyltransferase family member 1 [Source:HGNC Symbol;Acc:HGNC:24923]	3	p21.31	1	50569152	50596168	-0.671425362	0.000229771
2915	ENSG00000176485	PLA2G16	"phospholipase A2, group XVI [Source:HGNC Symbol;Acc:HGNC:17825]"	11	q13.1	-1	63573195	63616883	0.970479593	0.000230341
2916	ENSG00000137077	CCL21	chemokine (C-C motif) ligand 21 [Source:HGNC Symbol;Acc:HGNC:10620]	9	p13.3	-1	34709005	34710124	1.231412522	0.000230486
2917	ENSG00000067840	PDZD4	PDZ domain containing 4 [Source:HGNC Symbol;Acc:HGNC:21167]	X	q28	-1	153802166	153830565	-0.723419185	0.000230497
2918	ENSG00000101294	HM13	histocompatibility (minor) 13 [Source:HGNC Symbol;Acc:HGNC:16435]	20	q11.21	1	31514428	31577923	-1.01662439	0.000231476
2919	ENSG00000261474			16	p11.2	-1	31449535	31453493	-0.402371513	0.00023209
2920	ENSG00000011485	PPP5C	"protein phosphatase 5, catalytic subunit [Source:HGNC Symbol;Acc:HGNC:9322]"	19	q13.32	1	46346994	46392981	0.602270127	0.000232994
2921	ENSG00000176014	TUBB6	"tubulin, beta 6 class V [Source:HGNC Symbol;Acc:HGNC:20776]"	18	p11.21	1	12307669	12344320	0.669275746	0.000233528
2922	ENSG00000167925	GHDC	GH3 domain containing [Source:HGNC Symbol;Acc:HGNC:24438]	17	q21.2	-1	42188799	42194532	-0.688360944	0.000234049
2923	ENSG00000011638	TMEM159	transmembrane protein 159 [Source:HGNC Symbol;Acc:HGNC:30136]	16	p12.3	1	21158377	21180616	0.848981869	0.00023537
2924	ENSG00000106236	NPTX2	neuronal pentraxin II [Source:HGNC Symbol;Acc:HGNC:7953]	7	q22.1	1	98617297	98629868	-1.119445626	0.000237425
2925	ENSG00000260244			4	q32.1	1	155734448	155737062	0.916407141	0.000239544
2926	ENSG00000138496	PARP9	"poly (ADP-ribose) polymerase family, member 9 [Source:HGNC Symbol;Acc:HGNC:24118]"	3	q21.1	-1	122527924	122564577	-0.771908959	0.000239803
2927	ENSG00000051108	HERPUD1	"homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1 [Source:HGNC Symbol;Acc:HGNC:13744]"	16	q13	1	56932048	56944863	0.396240706	0.000242227
2928	ENSG00000130940	CASZ1	castor zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:26002]	1	p36.22	-1	10636604	10796650	-0.624611065	0.000242227
2929	ENSG00000175745	NR2F1	"nuclear receptor subfamily 2, group F, member 1 [Source:HGNC Symbol;Acc:HGNC:7975]"	5	q15	1	93583337	93594615	0.710349787	0.000242227
2930	ENSG00000074621	SLC24A1	"solute carrier family 24 (sodium/potassium/calcium exchanger), member 1 [Source:HGNC Symbol;Acc:HGNC:10975]"	15	q22.31	1	65611366	65660995	0.467162951	0.000242678
2931	ENSG00000167107	ACSF2	acyl-CoA synthetase family member 2 [Source:HGNC Symbol;Acc:HGNC:26101]	17	q21.33	1	50426158	50474845	-0.650799046	0.000243295
2932	ENSG00000162928	PEX13	peroxisomal biogenesis factor 13 [Source:HGNC Symbol;Acc:HGNC:8855]	2	p15	1	61017225	61051990	-0.940086826	0.000244431
2933	ENSG00000211899	IGHM	immunoglobulin heavy constant mu [Source:HGNC Symbol;Acc:HGNC:5541]	14	q32.33	-1	105854220	106235572	1.894756304	0.000246406
2934	ENSG00000134755	DSC2	desmocollin 2 [Source:HGNC Symbol;Acc:HGNC:3036]	18	q12.1	-1	31058840	31102415	-1.042172617	0.000246804
2935	ENSG00000131778	CHD1L	chromodomain helicase DNA binding protein 1-like [Source:HGNC Symbol;Acc:HGNC:1916]	1	q21.1	1	147242641	147295766	-0.5040759	0.000247629
2936	ENSG00000183049	CAMK1D	calcium/calmodulin-dependent protein kinase ID [Source:HGNC Symbol;Acc:HGNC:19341]	10	p13	1	12349482	12835545	0.986640232	0.000247629
2937	ENSG00000204314	PRRT1	proline-rich transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:13943]	6	p21.32	-1	32148359	32154373	-0.609686883	0.000247629
2938	ENSG00000064933	PMS1	"PMS1 homolog 1, mismatch repair system component [Source:HGNC Symbol;Acc:HGNC:9121]"	2	q32.2	1	189784085	189877629	-0.468477421	0.000248044
2939	ENSG00000198205	ZXDA	"zinc finger, X-linked, duplicated A [Source:HGNC Symbol;Acc:HGNC:13198]"	X	p11.21	-1	57906708	57910820	-0.502831861	0.000248327
2940	ENSG00000128284	APOL3	"apolipoprotein L, 3 [Source:HGNC Symbol;Acc:HGNC:14868]"	22	q12.3	-1	36140330	36166177	0.803881484	0.000254404
2941	ENSG00000146143	PRIM2	"primase, DNA, polypeptide 2 (58kDa) [Source:HGNC Symbol;Acc:HGNC:9370]"	6	p11.2	1	57314805	57646849	1.162847166	0.00025446
2942	ENSG00000072756	TRNT1	"tRNA nucleotidyl transferase, CCA-adding, 1 [Source:HGNC Symbol;Acc:HGNC:17341]"	3	p26.2	1	3126916	3150879	-0.920905636	0.000255329
2943	ENSG00000107937	GTPBP4	GTP binding protein 4 [Source:HGNC Symbol;Acc:HGNC:21535]	10	p15.3	1	988019	1019936	-0.727897525	0.000255329
2944	ENSG00000152503	TRIM36	tripartite motif containing 36 [Source:HGNC Symbol;Acc:HGNC:16280]	5	q22.3	-1	115124762	115180546	-1.095528848	0.000261834
2945	ENSG00000236064			X	q22.3	-1	107894597	107935980	0.442291603	0.000261834
2946	ENSG00000172059	KLF11	Kruppel-like factor 11 [Source:HGNC Symbol;Acc:HGNC:11811]	2	p25.1	1	10042849	10054836	-0.545679777	0.000262216
2947	ENSG00000138668	HNRNPD	"heterogeneous nuclear ribonucleoprotein D (AU-rich element RNA binding protein 1, 37kDa) [Source:HGNC Symbol;Acc:HGNC:5036]"	4	q21.22	-1	82352498	82374503	-0.648026789	0.000262229
2948	ENSG00000105193	RPS16	ribosomal protein S16 [Source:HGNC Symbol;Acc:HGNC:10396]	19	q13.2	-1	39433207	39435948	-0.829562647	0.000262736
2949	ENSG00000130558	OLFM1	olfactomedin 1 [Source:HGNC Symbol;Acc:HGNC:17187]	9	q34.3	1	135075243	135121179	0.857245955	0.000264144
2950	ENSG00000152492	CCDC50	coiled-coil domain containing 50 [Source:HGNC Symbol;Acc:HGNC:18111]	3	q28	1	191329077	191398670	0.60323613	0.000264728
2951	ENSG00000187474	FPR3	formyl peptide receptor 3 [Source:HGNC Symbol;Acc:HGNC:3828]	19	q13.41	1	51795163	51826189	0.955163375	0.000264728
2952	ENSG00000154813	DPH3	diphthamide biosynthesis 3 [Source:HGNC Symbol;Acc:HGNC:27717]	3	p25.1	-1	16257978	16264972	0.554516207	0.000265432
2953	ENSG00000100263	RHBDD3	rhomboid domain containing 3 [Source:HGNC Symbol;Acc:HGNC:1308]	22	q12.2	-1	29259852	29268209	-0.60797247	0.000267398
2954	ENSG00000063587	ZNF275	zinc finger protein 275 [Source:HGNC Symbol;Acc:HGNC:13069]	X	q28	1	153334155	153360110	0.646426666	0.000271788
2955	ENSG00000136237	RAPGEF5	Rap guanine nucleotide exchange factor (GEF) 5 [Source:HGNC Symbol;Acc:HGNC:16862]	7	p15.3	-1	22118238	22357144	0.644257602	0.000271955
2956	ENSG00000125968	ID1	"inhibitor of DNA binding 1, dominant negative helix-loop-helix protein [Source:HGNC Symbol;Acc:HGNC:5360]"	20	q11.21	1	31605283	31606515	1.090075335	0.000273558
2957	ENSG00000129636	ITFG1	integrin alpha FG-GAP repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:30697]	16	q12.1	-1	47154387	47464149	-0.530190815	0.000273807
2958	ENSG00000139514	SLC7A1	"solute carrier family 7 (cationic amino acid transporter, y+ system), member 1 [Source:HGNC Symbol;Acc:HGNC:11057]"	13	q12.3	-1	29509410	29595688	-0.864877	0.000274091
2959	ENSG00000169435	RASSF6	Ras association (RalGDS/AF-6) domain family member 6 [Source:HGNC Symbol;Acc:HGNC:20796]	4	q13.3	-1	73571550	73620631	0.961957443	0.000274485
2960	ENSG00000254024			8	q22.3	-1	101461177	101492499	-1.099150763	0.000274568
2961	ENSG00000155097	ATP6V1C1	"ATPase, H+ transporting, lysosomal 42kDa, V1 subunit C1 [Source:HGNC Symbol;Acc:HGNC:856]"	8	q22.3	1	103021063	103073051	0.775592279	0.000275016
2962	ENSG00000161021	MAML1	mastermind-like 1 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:13632]	5	q35.3	1	179732850	179796511	-0.47849212	0.000275044
2963	ENSG00000116711	PLA2G4A	"phospholipase A2, group IVA (cytosolic, calcium-dependent) [Source:HGNC Symbol;Acc:HGNC:9035]"	1	q31.1	1	186828953	186988981	0.779468477	0.000285331
2964	ENSG00000147257	GPC3	glypican 3 [Source:HGNC Symbol;Acc:HGNC:4451]	X	q26.2	-1	133535745	133985895	-0.770623765	0.00028629
2965	ENSG00000155366	RHOC	ras homolog family member C [Source:HGNC Symbol;Acc:HGNC:669]	1	p13.2	-1	112701106	112707434	-0.689656787	0.000290242
2966	ENSG00000104067	TJP1	tight junction protein 1 [Source:HGNC Symbol;Acc:HGNC:11827]	15	q13.1	-1	29699367	29968865	-0.688491924	0.000290554
2967	ENSG00000144843	ADPRH	ADP-ribosylarginine hydrolase [Source:HGNC Symbol;Acc:HGNC:269]	3	q13.33	1	119579268	119589945	0.614689548	0.000290776
2968	ENSG00000109452	INPP4B	"inositol polyphosphate-4-phosphatase, type II, 105kDa [Source:HGNC Symbol;Acc:HGNC:6075]"	4	q31.21	-1	142023160	142847432	0.845946342	0.000293787
2969	ENSG00000138615	CILP	"cartilage intermediate layer protein, nucleotide pyrophosphohydrolase [Source:HGNC Symbol;Acc:HGNC:1980]"	15	q22.31	-1	65194758	65211488	1.228302676	0.000293975
2970	ENSG00000112425	EPM2A	"epilepsy, progressive myoclonus type 2A, Lafora disease (laforin) [Source:HGNC Symbol;Acc:HGNC:3413]"	6	q24.3	-1	145501583	145736024	0.557601101	0.000294676
2971	ENSG00000145088	EAF2	ELL associated factor 2 [Source:HGNC Symbol;Acc:HGNC:23115]	3	q13.33	1	121835183	121886526	1.133454165	0.000295502
2972	ENSG00000137497	NUMA1	nuclear mitotic apparatus protein 1 [Source:HGNC Symbol;Acc:HGNC:8059]	11	q13.4	-1	72002864	72080693	0.875822072	0.000295514
2973	ENSG00000167861	HID1	HID1 domain containing [Source:HGNC Symbol;Acc:HGNC:15736]	17	q25.1	-1	74950743	74973166	-0.756294717	0.000298735
2974	ENSG00000065882	TBC1D1	"TBC1 (tre-2/USP6, BUB2, cdc16) domain family, member 1 [Source:HGNC Symbol;Acc:HGNC:11578]"	4	p14	1	37891087	38139175	0.657929165	0.000299529
2975	ENSG00000198722	UNC13B	unc-13 homolog B (C. elegans) [Source:HGNC Symbol;Acc:HGNC:12566]	9	p13.3	1	35161992	35405338	-0.563408148	0.000299971
2976	ENSG00000198663	C6orf89	chromosome 6 open reading frame 89 [Source:HGNC Symbol;Acc:HGNC:21114]	6	p21.2	1	36871870	36928964	0.555719325	0.000300581
2977	ENSG00000165632	TAF3	"TAF3 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 140kDa [Source:HGNC Symbol;Acc:HGNC:17303]"	10	p14	1	7818504	8016627	0.455041619	0.000300659
2978	ENSG00000144481	TRPM8	"transient receptor potential cation channel, subfamily M, member 8 [Source:HGNC Symbol;Acc:HGNC:17961]"	2	q37.1	1	233917398	234019522	1.44966393	0.000304978
2979	ENSG00000090863	GLG1	golgi glycoprotein 1 [Source:HGNC Symbol;Acc:HGNC:4316]	16	q23.1	-1	74447427	74607144	0.438023088	0.000305608
2980	ENSG00000125863	MKKS	McKusick-Kaufman syndrome [Source:HGNC Symbol;Acc:HGNC:7108]	20	p12.2	-1	10401009	10434222	0.535414682	0.000313069
2981	ENSG00000158164	TMSB15A	thymosin beta 15a [Source:HGNC Symbol;Acc:HGNC:30744]	X	q22.1	-1	102513676	102516784	1.350290221	0.000313069
2982	ENSG00000204531	POU5F1	POU class 5 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:9221]	6	p21.33	-1	31164337	31180731	-0.720433025	0.000313069
2983	ENSG00000165338	HECTD2	HECT domain containing E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:26736]	10	q23.32	1	91409280	91514829	0.531906889	0.000315599
2984	ENSG00000128512	DOCK4	dedicator of cytokinesis 4 [Source:HGNC Symbol;Acc:HGNC:19192]	7	q31.1	-1	111726110	112206411	-0.615702478	0.000316958
2985	ENSG00000072849	DERL2	derlin 2 [Source:HGNC Symbol;Acc:HGNC:17943]	17	p13.2	-1	5471251	5486811	-0.628147003	0.000317536
2986	ENSG00000124253	PCK1	phosphoenolpyruvate carboxykinase 1 (soluble) [Source:HGNC Symbol;Acc:HGNC:8724]	20	q13.31	1	57561080	57568112	0.591739554	0.000317899
2987	ENSG00000136002	ARHGEF4	Rho guanine nucleotide exchange factor (GEF) 4 [Source:HGNC Symbol;Acc:HGNC:684]	2	q21.1	1	130836916	131047263	-0.612633681	0.000317899
2988	ENSG00000165097	KDM1B	lysine (K)-specific demethylase 1B [Source:HGNC Symbol;Acc:HGNC:21577]	6	p22.3	1	18155329	18223853	-0.549819746	0.000318087
2989	ENSG00000177363	LRRN4CL	LRRN4 C-terminal like [Source:HGNC Symbol;Acc:HGNC:33724]	11	q12.3	-1	62686402	62689899	0.990780862	0.000319245
2990	ENSG00000137221	TJAP1	tight junction associated protein 1 (peripheral) [Source:HGNC Symbol;Acc:HGNC:17949]	6	p21.1	1	43477523	43506556	-0.815254017	0.000319777
2991	ENSG00000198964	SGMS1	sphingomyelin synthase 1 [Source:HGNC Symbol;Acc:HGNC:29799]	10	q11.23	-1	50305586	50625163	0.460844509	0.000321017
2992	ENSG00000173064	HECTD4	HECT domain containing E3 ubiquitin protein ligase 4 [Source:HGNC Symbol;Acc:HGNC:26611]	12	q24.13	-1	112160188	112382439	-0.447948168	0.000326535
2993	ENSG00000140479	PCSK6	proprotein convertase subtilisin/kexin type 6 [Source:HGNC Symbol;Acc:HGNC:8569]	15	q26.3	-1	101297142	101525202	-0.396204025	0.00032923
2994	ENSG00000166484	MAPK7	mitogen-activated protein kinase 7 [Source:HGNC Symbol;Acc:HGNC:6880]	17	p11.2	1	19377721	19383544	-0.478126969	0.000330098
2995	ENSG00000205978	NYNRIN	NYN domain and retroviral integrase containing [Source:HGNC Symbol;Acc:HGNC:20165]	14	q12	1	24398786	24419288	-0.733100844	0.000330972
2996	ENSG00000114738	MAPKAPK3	mitogen-activated protein kinase-activated protein kinase 3 [Source:HGNC Symbol;Acc:HGNC:6888]	3	p21.2	1	50611520	50649297	0.621840532	0.000331593
2997	ENSG00000166250	CLMP	CXADR-like membrane protein [Source:HGNC Symbol;Acc:HGNC:24039]	11	q24.1	-1	123069865	123195281	0.498637302	0.000331983
2998	ENSG00000215304			15	q13.3	-1	32398956	32435233	0.581557811	0.000332096
2999	ENSG00000161298	ZNF382	zinc finger protein 382 [Source:HGNC Symbol;Acc:HGNC:17409]	19	q13.12	1	36604817	36634113	-0.526593584	0.000337122
3000	ENSG00000197748	CFAP43	cilia and flagella associated protein 43 [Source:HGNC Symbol;Acc:HGNC:26684]	10	q25.1	-1	104129888	104232362	-0.857562447	0.000337782
3001	ENSG00000115902	SLC1A4	"solute carrier family 1 (glutamate/neutral amino acid transporter), member 4 [Source:HGNC Symbol;Acc:HGNC:10942]"	2	p14	1	64988477	65023865	-0.684342699	0.000339409
3002	ENSG00000251136			8	q21.3	-1	89609409	89757727	-0.780071509	0.000340759
3003	ENSG00000143398	PIP5K1A	"phosphatidylinositol-4-phosphate 5-kinase, type I, alpha [Source:HGNC Symbol;Acc:HGNC:8994]"	1	q21.3	1	151197949	151249536	-0.49125063	0.000342863
